Method Goal Errors:
  Player 1: [0.2694, 0.0557, 0.0077, 0.2764, 0.2583, 0.2604, 0.0541, 0.0093, 0.292]
  Player 2: [0.2617, 0.0581, 0.0101, 0.2484, 0.2342, 0.2195, 0.0522, 0.0045, 0.2152]
  Player 3: [0.1871, 0.0707, 0.0, 0.2889, 0.0874, 0.0559, 0.0007, 0.0001, 0.0389]
  Player 4: [0.3089, 0.0294, 0.0006, 0.2716, 0.2614, 0.2582, 0.0273, 0.0009, 0.2212]
Trial 34:
  Player 1: [0.2636, 0.024, 0.0542, 0.2565, 0.2584, 0.0164, 0.2566, 0.0295, 0.01]
  Player 2: [0.257, 0.0106, 0.0356, 0.2387, 0.2342, 0.0194, 0.2068, 0.0219, 0.0073]
  Player 3: [0.1315, 0.0, 0.0067, 0.1139, 0.2099, 0.0, 0.0818, 0.0721, 0.0008]
  Player 4: [0.3069, 0.0003, 0.0269, 0.0501, 0.2613, 0.0001, 0.2425, 0.0263, 0.0008]
Trial 35:
  Player 1: [0.2595, 0.2601, 0.0566, 0.0281, 0.2583, 0.2609, 0.2542, 0.0181, 0.2915]
  Player 2: [0.2551, 0.2502, 0.0684, 0.0287, 0.2342, 0.2284, 0.2135, 0.0144, 0.2149]
  Player 3: [0.1827, 0.1137, 0.0003, 0.0, 0.1055, 0.1861, 0.0018, 0.0, 0.0436]
  Player 4: [0.3062, 0.2951, 0.027, 0.0002, 0.2611, 0.2594, 0.0272, 0.0004, 0.2344]
Trial 36:
  Player 1: [0.2595, 0.26, 0.2598, 0.2571, 0.2592, 0.2605, 0.2655, 0.0131, 0.2915]
  Player 2: [0.255, 0.2501, 0.2402, 0.2407, 0.2338, 0.2284, 0.2236, 0.0096, 0.2152]
  Player 3: [0.2424, 0.1363, 0.1559, 0.16, 0.1071, 0.1858, 0.1761, 0.0007, 0.0526]
  Player 4: [0.3061, 0.2953, 0.2901, 0.2797, 0.2609, 0.2403, 0.2317, 0.004, 0.2334]
Trial 37:
  Player 1: [0.2594, 0.26, 0.2566, 0.2606, 0.2583, 0.2598, 0.0135, 0.0158, 0.2916]
  Player 2: [0.255, 0.2501, 0.246, 0.2425, 0.2342, 0.2381, 0.0129, 0.0109, 0.2152]
  Player 3: [0.2425, 0.1363, 0.1697, 0.1198, 0.1289, 0.0892, 0.0018, 0.0001, 0.2033]
  Player 4: [0.3061, 0.2953, 0.2838, 0.2658, 0.2611, 0.2338, 0.0004, 0.0008, 0.2187]
Trial 38:
  Player 1: [0.2595, 0.2601, 0.2566, 0.2629, 0.0112, 0.0143, 0.2657, 0.2811, 0.289]
  Player 2: [0.2551, 0.2503, 0.246, 0.2394, 0.0111, 0.051, 0.2237, 0.2221, 0.2195]
  Player 3: [0.2425, 0.2344, 0.1697, 0.0982, 0.0, 0.0, 0.1762, 0.1588, 0.015]
  Player 4: [0.3061, 0.2951, 0.2837, 0.2794, 0.0011, 0.0146, 0.2431, 0.1701, 0.2177]
Trial 39:
  Player 1: [0.2595, 0.0186, 0.0154, 0.024, 0.2582, 0.0165, 0.0154, 0.2761, 0.2949]
  Player 2: [0.2551, 0.0209, 0.0152, 0.0218, 0.2342, 0.0136, 0.0129, 0.2227, 0.2233]
  Player 3: [0.2424, 0.001, 0.0, 0.0, 0.1997, 0.0001, 0.0, 0.0795, 0.0496]
  Player 4: [0.3061, 0.0004, 0.0037, 0.0008, 0.261, 0.027, 0.0003, 0.2439, 0.2419]
Trial 40:
  Player 1: [0.2596, 0.2602, 0.2583, 0.2816, 0.2584, 0.0188, 0.2726, 0.2752, 0.2917]
  Player 2: [0.2551, 0.2502, 0.2452, 0.2539, 0.2342, 0.0142, 0.2214, 0.2227, 0.215]
  Player 3: [0.1438, 0.2345, 0.2845, 0.2123, 0.0875, 0.0001, 0.2096, 0.1031, 0.1452]
  Player 4: [0.3061, 0.0548, 0.2838, 0.2802, 0.2612, 0.029, 0.2307, 0.2428, 0.2281]
Trial 41:
  Player 1: [0.2595, 0.3025, 0.0142, 0.2593, 0.2584, 0.0063, 0.015, 0.2992, 0.0069]
  Player 2: [0.255, 0.2922, 0.0121, 0.2376, 0.2344, 0.0095, 0.0128, 0.238, 0.0048]
  Player 3: [0.2424, 0.1879, 0.0001, 0.1093, 0.0874, 0.0002, 0.0, 0.0624, 0.0]
  Player 4: [0.3061, 0.2955, 0.0009, 0.2689, 0.2614, 0.0008, 0.0003, 0.2152, 0.0009]
Trial 42:
  Player 1: [0.2595, 0.2601, 0.2581, 0.024, 0.2584, 0.2608, 0.0089, 0.2763, 0.0055]
  Player 2: [0.255, 0.25, 0.2345, 0.0253, 0.2342, 0.2344, 0.0101, 0.2222, 0.0056]
  Player 3: [0.145, 0.1454, 1.5674, 0.0001, 0.0874, 0.1868, 0.0001, 0.1052, 0.0]
  Player 4: [0.3061, 0.2952, 0.2838, 0.004, 0.2614, 0.2502, 0.0046, 0.205, 0.0002]
Trial 43:
  Player 1: [0.2595, 0.2317, 0.2566, 0.0059, 0.0071, 0.0559, 0.0154, 0.2751, 0.2914]
  Player 2: [0.2551, 0.2149, 0.2459, 0.0084, 0.0077, 0.0551, 0.0128, 0.2214, 0.2152]
  Player 3: [0.145, 0.1859, 0.1798, 0.0001, 0.0012, 0.0008, 0.0, 0.1611, 0.0811]
  Player 4: [0.3061, 0.2953, 0.2837, 0.0014, 0.0008, 0.012, 0.0003, 0.2253, 0.2059]
Trial 44:
  Player 1: [0.2595, 0.2601, 0.2599, 0.0094, 0.2572, 0.0454, 0.2658, 0.0526, 0.2923]
  Player 2: [0.2552, 0.2503, 0.2448, 0.0083, 0.2372, 0.0476, 0.2237, 0.0502, 0.215]
  Player 3: [0.2424, 0.1137, 0.1714, 0.0001, 0.1498, 0.0001, 0.1767, 0.0359, 0.0432]
  Player 4: [0.3061, 0.2951, 0.2838, 0.0008, 0.2587, 0.0263, 0.2232, 0.026, 0.2284]
Trial 45:
  Player 1: [0.1063, 0.26, 0.2566, 0.2583, 0.2584, 0.0141, 0.2659, 0.0139, 0.2949]
  Player 2: [0.1081, 0.25, 0.2458, 0.2432, 0.2342, 0.0527, 0.2237, 0.0089, 0.236]
  Player 3: [0.0025, 0.2344, 0.1348, 0.0573, 0.0874, 0.0, 0.0857, 0.0, 0.0575]
  Player 4: [0.0693, 0.2952, 0.2838, 0.2731, 0.2614, 0.0263, 0.2374, 0.0041, 0.2453]
Trial 46:
  Player 1: [0.2648, 0.276, 0.0076, 0.2608, 0.2583, 0.0069, 0.0601, 0.2766, 0.008]
  Player 2: [0.2657, 0.263, 0.0101, 0.242, 0.2345, 0.0058, 0.0617, 0.2193, 0.0039]
  Player 3: [0.1201, 0.1769, 0.0, 0.1381, 0.1284, 0.0005, 0.0372, 0.0603, 0.0]
  Player 4: [0.3053, 0.2954, 0.0006, 0.2693, 0.2611, 0.0016, 0.0261, 0.2085, 0.001]
Trial 47:
  Player 1: [0.2594, 0.26, 0.2784, 0.2611, 0.2582, 0.2832, 0.0153, 0.0168, 0.2919]
  Player 2: [0.2551, 0.2502, 0.2455, 0.2423, 0.2342, 0.2442, 0.0117, 0.0131, 0.2153]
  Player 3: [0.2424, 0.1136, 0.2333, 0.1114, 0.1265, 0.1025, 0.0, 0.0, 0.0346]
  Player 4: [0.3061, 0.2951, 0.2906, 0.2682, 0.2608, 0.2539, 0.0003, 0.0003, 0.2189]
Trial 48:
  Player 1: [0.2645, 0.2605, 0.0156, 0.2472, 0.2584, 0.0204, 0.014, 0.0106, 0.2955]
  Player 2: [0.2507, 0.2501, 0.016, 0.2071, 0.2341, 0.0518, 0.006, 0.0092, 0.2246]
  Player 3: [0.2016, 0.423, 0.0001, 0.1486, 0.112, 0.0001, 0.0, 0.0004, 0.0677]
  Player 4: [0.3393, 0.2939, 0.0042, 0.2779, 0.2612, 0.0646, 0.0003, 0.0259, 0.2278]
Trial 49:
  Player 1: [0.2593, 0.0059, 0.0268, 0.0068, 0.056, 0.2604, 0.2689, 0.0139, 0.2928]
  Player 2: [0.2156, 0.0231, 0.024, 0.0108, 0.0548, 0.2285, 0.2276, 0.013, 0.2203]
  Player 3: [0.1865, 0.0001, 0.0001, 0.0005, 0.0035, 0.1861, 0.1714, 0.0001, 0.0914]
  Player 4: [0.3066, 0.0003, 0.0009, 0.0016, 0.0271, 0.2391, 0.2399, 0.0003, 0.1977]
Trial 50:
  Player 1: [0.2594, 0.26, 0.2599, 0.0042, 0.2583, 0.0141, 0.277, 0.0161, 0.2921]
  Player 2: [0.2551, 0.2501, 0.2416, 0.0067, 0.2343, 0.01, 0.2337, 0.0119, 0.22]
  Player 3: [0.2425, 0.1136, 0.1559, 0.0006, 0.1055, 0.0002, 0.0801, 0.0, 0.0995]
  Player 4: [0.3061, 0.2951, 0.2901, 0.0008, 0.2612, 0.0046, 0.2089, 0.0003, 0.2281]

Baseline Player Errors:
Trial 1:
  Player 1: [0.5979, 0.5817, 0.0262, 0.026, 0.0148, 0.0193, 0.0112, 0.5908, 0.0117]
  Player 2: [0.5775, 0.5688, 0.0914, 0.0267, 0.0206, 0.0149, 0.0096, 0.522, 0.008]
  Player 3: [4.9982, 0.2585, 0.0009, 0.0, 0.0, 0.0001, 0.0, 0.4144, 0.0]
  Player 4: [0.7501, 0.6165, 0.027, 0.0002, 0.0004, 0.0014, 0.001, 0.531, 0.0003]
Trial 2:
  Player 1: [0.5921, 0.8764, 0.5934, 0.0539, 0.0547, 0.5901, 0.6408, 0.0058, 0.0873]
  Player 2: [0.597, 0.5705, 0.542, 0.055, 0.054, 0.5022, 0.5136, 0.0074, 0.0856]
  Player 3: [0.5549, 0.2798, 0.3147, 0.0006, 0.0006, 0.12, 0.2687, 0.0004, 0.0708]
  Player 4: [0.7464, 0.6376, 0.5959, 0.0267, 0.0264, 0.5674, 0.5603, 0.0256, 0.048]
Trial 3:
  Player 1: [0.5887, 0.5751, 0.5903, 0.0091, 0.0068, 0.0063, 0.606, 0.6059, 0.5864]
  Player 2: [0.5943, 0.5796, 0.542, 0.021, 0.009, 0.0072, 0.5025, 0.5042, 0.512]
  Player 3: [0.6506, 0.0666, 0.2809, 0.0, 0.0034, 0.0, 0.2287, 0.3186, 0.2691]
  Player 4: [0.7462, 0.6208, 0.596, 0.0001, 0.0048, 0.0002, 0.5509, 0.5268, 0.4937]
Trial 4:
  Player 1: [0.5766, 0.5847, 0.0297, 0.0064, 0.0288, 0.5967, 0.5891, 0.014, 0.5881]
  Player 2: [0.5897, 0.5727, 0.0565, 0.0078, 0.0246, 0.4963, 0.5051, 0.0152, 0.4449]
  Player 3: [0.3345, 0.187, 0.0007, 0.0006, 0.0002, 0.3617, 0.2156, 0.0, 0.3072]
  Player 4: [0.7451, 0.6208, 0.0026, 0.001, 0.0271, 0.5535, 0.5514, 0.0008, 0.4926]
Trial 5:
  Player 1: [0.5886, 0.5909, 0.59, 0.5905, 0.0144, 0.0107, 0.6283, 0.009, 0.6003]
  Player 2: [0.5943, 0.5764, 0.5421, 0.523, 0.0126, 0.0167, 0.5096, 0.0067, 0.5084]
  Player 3: [0.3712, 0.3445, 0.2809, 0.2874, 0.0, 0.0, 0.5862, 0.0005, 0.2214]
  Player 4: [0.7462, 0.6218, 0.596, 0.577, 0.0008, 0.0001, 0.5507, 0.001, 0.4935]
Trial 6:
  Player 1: [0.0137, 0.5786, 0.5907, 0.6027, 0.0299, 0.6108, 0.591, 0.6014, 0.5904]
  Player 2: [0.0153, 0.5689, 0.5421, 0.5219, 0.0414, 0.4976, 0.502, 0.4695, 0.5096]
  Player 3: [0.0017, 0.2392, 0.3298, 1.605, 0.0007, 0.3772, 0.328, 0.3189, 0.3076]
  Player 4: [0.0001, 0.6208, 0.596, 0.58, 0.0264, 0.5535, 0.4886, 0.5322, 0.4934]
Trial 7:
  Player 1: [0.5886, 0.5789, 0.008, 0.0042, 0.5898, 0.5969, 0.6922, 0.5908, 0.5853]
  Player 2: [0.5943, 0.5783, 0.0086, 0.0104, 0.5058, 0.4974, 0.5005, 0.5382, 0.5588]
  Player 3: [0.4463, 0.3602, 0.0007, 0.0015, 0.3383, 0.1102, 0.4261, 0.2098, 0.2675]
  Player 4: [0.7462, 0.6208, 0.0008, 0.0009, 0.5619, 0.5535, 0.5505, 0.5472, 0.4945]
Trial 8:
  Player 1: [0.5887, 0.5829, 0.0453, 0.599, 0.0081, 0.0168, 0.6058, 0.014, 0.5926]
  Player 2: [0.5942, 0.569, 0.0433, 0.5249, 0.0114, 0.0155, 0.504, 0.0089, 0.5136]
  Player 3: [0.4962, 0.3253, 0.0001, 1.1163, 0.0, 0.0001, 0.2278, 0.0, 0.2739]
  Player 4: [0.7463, 0.6208, 0.0009, 0.5734, 0.0009, 0.0006, 0.5503, 0.004, 0.4933]
Trial 9:
  Player 1: [0.0018, 0.5905, 0.007, 0.5902, 0.0097, 0.0524, 0.0079, 0.5896, 0.0099]
  Player 2: [0.0083, 0.5719, 0.0057, 0.5232, 0.0138, 0.0514, 0.0083, 0.5124, 0.0039]
  Player 3: [0.0, 0.5182, 0.0, 0.2731, 0.0, 0.0707, 0.0001, 0.1754, 0.0]
  Player 4: [0.0007, 0.6219, 0.0004, 0.5768, 0.0008, 0.0269, 0.0008, 0.5214, 0.0066]
Trial 10:
  Player 1: [0.5887, 0.006, 0.5891, 0.5984, 0.608, 0.5949, 0.6466, 0.0156, 0.6604]
  Player 2: [0.5943, 0.0203, 0.5421, 0.5199, 0.5044, 0.5063, 0.5033, 0.0118, 0.5032]
  Player 3: [0.371, 0.0012, 0.2121, 0.3836, 0.1365, 0.12, 0.1383, 0.0, 0.2431]
  Player 4: [0.7462, 0.0004, 0.596, 0.5768, 0.5624, 0.5517, 0.5507, 0.0003, 0.5017]
Trial 11:
  Player 1: [0.0427, 0.5771, 0.5896, 0.0117, 0.0092, 0.5994, 0.0075, 0.0157, 0.644]
  Player 2: [0.0428, 0.5689, 0.542, 0.0135, 0.014, 0.5062, 0.0096, 0.0133, 0.573]
  Player 3: [0.0011, 0.3006, 0.2054, 0.0, 0.0, 0.1359, 0.0001, 0.0001, 1.884]
  Player 4: [0.0116, 0.6207, 0.5961, 0.0008, 0.0004, 0.5526, 0.0006, 0.0257, 0.4938]
Trial 12:
  Player 1: [0.5867, 0.0075, 0.5863, 0.6604, 0.5952, 0.5942, 0.6008, 0.6857, 0.0095]
  Player 2: [0.5931, 0.0234, 0.539, 0.5207, 0.5044, 0.4999, 0.4959, 0.5124, 0.006]
  Player 3: [0.3256, 0.0, 0.031, 0.432, 0.2665, 0.256, 0.6024, 0.172, 0.0003]
  Player 4: [0.7469, 0.0001, 0.5963, 0.5799, 0.5669, 0.5728, 0.5504, 0.5308, 0.0259]
Trial 13:
  Player 1: [0.5793, 0.5699, 0.0149, 0.6042, 0.6014, 0.6014, 0.0088, 0.0473, 0.5918]
  Player 2: [0.5818, 0.5605, 0.0146, 0.5234, 0.5021, 0.497, 0.0076, 0.0433, 0.559]
  Player 3: [0.5217, 0.4593, 0.0, 0.1287, 0.0141, 0.2236, 0.0001, 0.0002, 0.2572]
  Player 4: [0.745, 0.6146, 0.0001, 0.6806, 0.5668, 0.5536, 0.0041, 0.0256, 0.4931]
Trial 14:
  Player 1: [0.5886, 0.8732, 0.6011, 0.5987, 0.0547, 0.6138, 0.6432, 0.0151, 0.641]
  Player 2: [0.5944, 0.5713, 0.5431, 0.5227, 0.0549, 0.4976, 0.5049, 0.012, 0.437]
  Player 3: [0.3712, 0.1979, 0.2661, 0.4589, 0.0707, 0.2455, 0.2929, 0.0, 1.7941]
  Player 4: [0.7463, 0.6912, 0.5961, 0.5767, 0.0266, 0.5539, 0.5548, 0.0002, 0.4924]
Trial 15:
  Player 1: [0.5886, 0.5794, 0.5926, 0.5872, 0.5974, 0.0148, 0.594, 0.0076, 0.5959]
  Player 2: [0.5957, 0.5688, 0.5426, 0.5208, 0.5072, 0.0101, 0.4993, 0.0057, 0.5642]
  Player 3: [0.4594, 0.2291, 0.2525, 0.0865, 0.3098, 0.0004, 0.3285, 0.0, 0.2691]
  Player 4: [0.7463, 0.6208, 0.5928, 0.6746, 0.5074, 0.004, 0.4918, 0.0007, 0.5022]
Trial 16:
  Player 1: [0.588, 0.5667, 0.59, 0.5885, 0.0428, 0.6153, 0.6804, 0.0076, 0.0691]
  Player 2: [0.5942, 0.5657, 0.5421, 0.5198, 0.0341, 0.5074, 0.5081, 0.0067, 0.0268]
  Player 3: [0.823, 0.1234, 0.2809, 0.0827, 0.0, 0.2492, 0.6449, 0.0005, 0.0031]
  Player 4: [0.73, 0.6057, 0.596, 0.68, 0.0002, 0.5759, 0.5504, 0.0041, 0.0005]
Trial 17:
  Player 1: [0.5886, 0.005, 0.589, 0.6029, 0.0114, 0.0524, 0.6254, 0.5809, 0.0159]
  Player 2: [0.5942, 0.0098, 0.5427, 0.5223, 0.0088, 0.047, 0.5038, 0.529, 0.0109]
  Player 3: [0.3709, 0.0045, 0.3127, 0.4588, 0.0017, 0.0003, 0.111, 0.2481, 0.0]
  Player 4: [0.7462, 0.028, 0.5928, 0.5771, 0.0041, 0.0263, 0.5604, 0.5317, 0.0003]
Trial 18:
  Player 1: [0.5886, 0.5798, 0.0538, 0.5875, 0.6328, 0.6023, 0.0074, 0.0131, 0.0097]
  Player 2: [0.5943, 0.569, 0.0553, 0.5235, 0.5074, 0.494, 0.0095, 0.0064, 0.0023]
  Player 3: [0.3702, 0.4358, 0.0707, 0.0873, 0.2738, 0.2224, 0.0001, 0.0001, 0.0]
  Player 4: [0.7462, 0.6208, 0.0276, 0.6734, 0.5588, 0.5539, 0.0006, 0.0008, 0.0002]
Trial 19:
  Player 1: [0.5956, 0.0029, 0.5906, 0.5894, 0.0044, 0.5967, 0.0107, 0.5882, 0.5837]
  Player 2: [0.6022, 0.0231, 0.5422, 0.5231, 0.0061, 0.4976, 0.0075, 0.5279, 0.4875]
  Player 3: [0.3449, 0.0, 0.3035, 0.2846, 0.0005, 2.4738, 0.0, 0.2258, 0.4766]
  Player 4: [0.7451, 0.0009, 0.5982, 0.5807, 0.0008, 0.5542, 0.0008, 0.5352, 0.4999]
Trial 20:
  Player 1: [0.599, 0.5797, 0.5883, 0.0092, 0.6142, 0.5938, 0.595, 0.0159, 0.5912]
  Player 2: [0.6012, 0.5688, 0.5432, 0.0082, 0.5078, 0.4965, 0.5037, 0.0119, 0.5696]
  Player 3: [4.5953, 0.2972, 4.1671, 0.0005, 2.9013, 0.2683, 0.4459, 0.0, 0.1697]
  Player 4: [0.7315, 0.6207, 0.5968, 0.0008, 0.5602, 0.5538, 0.5445, 0.0003, 0.4928]
Trial 21:
  Player 1: [0.5921, 0.5818, 0.5903, 0.5954, 0.008, 0.6, 0.6788, 0.0472, 0.014]
  Player 2: [0.5965, 0.5689, 0.5421, 0.5198, 0.0089, 0.4984, 0.5109, 0.0469, 0.0103]
  Player 3: [0.1047, 0.4304, 0.3104, 0.318, 0.0001, 0.1942, 0.4802, 0.0001, 0.0]
  Player 4: [0.7426, 0.6208, 0.5959, 0.5772, 0.0, 0.5539, 0.5514, 0.0256, 0.0]
Trial 22:
  Player 1: [0.008, 0.5827, 0.0541, 0.0063, 0.0071, 0.0173, 0.0075, 0.6243, 0.5939]
  Player 2: [0.0055, 0.569, 0.0555, 0.0076, 0.0063, 0.0151, 0.0067, 0.5516, 0.5198]
  Player 3: [0.0051, 0.3251, 0.0523, 0.0007, 0.0006, 0.0001, 0.0011, 0.1841, 0.3458]
  Player 4: [0.0009, 0.6208, 0.0272, 0.001, 0.0016, 0.0046, 0.0267, 0.5223, 0.5017]
Trial 23:
  Player 1: [0.5887, 0.5804, 0.0171, 0.608, 0.5898, 0.5912, 0.0141, 0.008, 0.6024]
  Player 2: [0.5943, 0.569, 0.014, 0.5215, 0.5056, 0.5016, 0.0132, 0.0062, 0.5088]
  Player 3: [0.3698, 0.3789, 0.0, 0.2648, 0.2833, 0.1198, 0.0006, 0.0002, 0.2693]
  Player 4: [0.7462, 0.6208, 0.0036, 0.5796, 0.5619, 0.5853, 0.0006, 0.004, 0.5051]
Trial 24:
  Player 1: [0.0575, 0.5771, 0.0074, 0.5859, 0.0087, 0.5985, 0.5929, 0.583, 0.5828]
  Player 2: [0.0629, 0.5691, 0.008, 0.521, 0.0139, 0.5026, 0.4977, 0.5196, 0.5482]
  Player 3: [0.0007, 0.09, 0.0, 1.1198, 0.0, 0.1218, 0.2805, 0.3223, 0.3073]
  Player 4: [0.0284, 0.6208, 0.0008, 0.5812, 0.0011, 0.56, 0.5509, 0.5211, 0.4935]
Trial 25:
  Player 1: [0.5886, 0.5824, 0.5868, 0.632, 0.0071, 0.5893, 0.6166, 0.5844, 0.5825]
  Player 2: [0.5944, 0.5691, 0.5384, 0.5231, 0.0104, 0.4981, 0.5094, 0.5066, 0.502]
  Player 3: [0.3768, 0.1041, 0.1567, 0.3015, 0.0005, 0.2664, 0.4794, 0.2599, 0.22]
  Player 4: [0.7462, 0.6197, 0.596, 0.5768, 0.0009, 0.5537, 0.5516, 0.5314, 0.4925]
Trial 26:
  Player 1: [0.5813, 0.5743, 0.5921, 0.0236, 0.0198, 0.6019, 0.0127, 0.0083, 0.588]
  Player 2: [0.5845, 0.5697, 0.542, 0.0226, 0.0199, 0.4971, 0.0088, 0.0075, 0.4996]
  Player 3: [0.599, 0.4347, 0.3048, 0.0, 0.0001, 0.2117, 0.0015, 0.0005, 0.3072]
  Player 4: [0.7451, 0.6207, 0.5961, 0.0009, 0.0009, 0.5533, 0.0048, 0.0008, 0.4939]
Trial 27:
  Player 1: [0.5857, 0.5789, 0.6, 0.6012, 0.012, 0.0425, 0.5973, 0.687, 0.5869]
  Player 2: [0.5929, 0.5697, 0.5424, 0.5218, 0.0095, 0.0175, 0.5166, 0.5232, 0.5281]
  Player 3: [0.2727, 0.5227, 0.474, 0.2554, 0.0, 0.0001, 0.2156, 0.2168, 0.3078]
  Player 4: [0.745, 0.6208, 0.6164, 0.5842, 0.0001, 0.0264, 0.5609, 0.5185, 0.4925]
Trial 28:
  Player 1: [0.0011, 0.5819, 0.0541, 0.0092, 0.6052, 0.595, 0.005, 0.0081, 0.6033]
  Player 2: [0.0081, 0.569, 0.0551, 0.0083, 0.5065, 0.4977, 0.0105, 0.0069, 0.5161]
  Player 3: [0.0002, 0.295, 0.0006, 0.0005, 0.3906, 0.3157, 0.0, 0.0005, 0.2479]
  Player 4: [0.0009, 0.6043, 0.0277, 0.0008, 0.5635, 0.5586, 0.0006, 0.004, 0.4927]
Trial 29:
  Player 1: [0.5886, 0.0251, 0.5903, 0.5886, 0.007, 0.5451, 0.6423, 0.6538, 0.6391]
  Player 2: [0.5942, 0.0234, 0.542, 0.5202, 0.0075, 0.4774, 0.4952, 0.5182, 0.5346]
  Player 3: [0.3707, 0.0, 0.2807, 0.2989, 0.0011, 0.1191, 0.2424, 0.251, 0.8634]
  Player 4: [0.7462, 0.0001, 0.596, 0.5801, 0.0016, 0.4152, 0.5521, 0.5318, 0.4933]
Trial 30:
  Player 1: [0.5887, 0.5719, 0.5854, 0.6388, 0.0108, 0.6019, 0.0077, 0.5964, 0.6498]
  Player 2: [0.5905, 0.6736, 0.5386, 0.5201, 0.0082, 0.504, 0.0066, 0.513, 0.555]
  Player 3: [0.3249, 0.4503, 0.5084, 0.3128, 0.0005, 0.1201, 0.0004, 0.3187, 0.2479]
  Player 4: [0.7463, 0.6207, 0.5944, 0.5801, 0.0009, 0.5754, 0.001, 0.5346, 0.4936]
Trial 31:
  Player 1: [0.5911, 0.6102, 0.5916, 0.6047, 0.0095, 0.5921, 0.5793, 0.0159, 0.0158]
  Player 2: [0.5959, 0.5889, 0.5421, 0.5189, 0.0139, 0.4975, 0.4897, 0.0118, 0.0132]
  Player 3: [0.1856, 0.4147, 0.3149, 0.3129, 0.0005, 0.1219, 0.1083, 0.0, 0.0004]
  Player 4: [0.7463, 0.6208, 0.5961, 0.5794, 0.0006, 0.5535, 0.5511, 0.0003, 0.0251]
Trial 32:
  Player 1: [0.5887, 0.0194, 0.0541, 0.5899, 0.0162, 0.0534, 0.0186, 0.0067, 0.4822]
  Player 2: [0.5942, 0.0328, 0.054, 0.5229, 0.0195, 0.0696, 0.0143, 0.0076, 0.3472]
  Player 3: [0.3707, 0.0001, 0.01, 0.4535, 0.0, 0.0018, 0.0, 0.0005, 0.698]
  Player 4: [0.7462, 0.0273, 0.0303, 0.5935, 0.0045, 0.0009, 0.0036, 0.0008, 0.5203]
Trial 33:
  Player 1: [0.0487, 0.0535, 0.5909, 0.5885, 0.0422, 0.6066, 0.0094, 0.5976, 0.6081]
  Player 2: [0.1035, 0.0566, 0.5421, 0.5201, 0.0399, 0.497, 0.0054, 0.5428, 0.5]
  Player 3: [0.0454, 0.0707, 0.3037, 0.2988, 0.0, 0.225, 0.0001, 0.2993, 0.2611]
  Player 4: [0.0276, 0.0272, 0.5983, 0.5801, 0.0002, 0.5534, 0.0041, 0.5224, 0.5041]
Trial 34:
  Player 1: [0.5836, 0.5817, 0.5912, 0.0061, 0.6134, 0.5897, 0.616, 0.0073, 0.0079]
  Player 2: [0.6005, 0.5688, 0.5419, 0.0079, 0.5081, 0.4968, 0.4962, 0.0075, 0.0062]
  Player 3: [0.4058, 0.2639, 0.1852, 0.0005, 0.2298, 0.3057, 0.2944, 0.0, 0.0004]
  Player 4: [0.7462, 0.6209, 0.596, 0.001, 0.5664, 0.5533, 0.551, 0.0002, 0.0008]
Trial 35:
  Player 1: [0.0547, 0.5814, 0.5889, 0.5894, 0.0538, 0.6015, 0.606, 0.0261, 0.5768]
  Player 2: [0.0569, 0.569, 0.5421, 0.5205, 0.0527, 0.5094, 0.5072, 0.0203, 0.5347]
  Player 3: [0.0098, 0.2207, 0.2089, 0.1485, 0.0048, 0.2228, 2.2788, 0.0005, 0.1316]
  Player 4: [0.0232, 0.6207, 0.5961, 0.5799, 0.0177, 0.5534, 0.5555, 0.0007, 0.5017]
Trial 36:
  Player 1: [0.5863, 0.5812, 0.5901, 0.6035, 0.6004, 0.6214, 0.6479, 0.0136, 0.5863]
  Player 2: [0.5975, 0.6847, 0.542, 0.521, 0.5079, 0.497, 0.5109, 0.0096, 0.5513]
  Player 3: [0.3064, 0.2422, 0.281, 0.3439, 0.2738, 0.2455, 0.5499, 0.0, 0.2084]
  Player 4: [0.736, 0.651, 0.5961, 0.5801, 0.5625, 0.5537, 0.5502, 0.0001, 0.4927]
Trial 37:
  Player 1: [0.0488, 0.5907, 0.0175, 0.0234, 0.0069, 0.0141, 0.6518, 0.5838, 0.646]
  Player 2: [0.0479, 0.5774, 0.014, 0.0234, 0.0075, 0.0099, 0.5102, 0.5385, 0.5601]
  Player 3: [0.007, 0.5237, 0.0, 0.0, 0.001, 0.0006, 0.3324, 0.1826, 0.2475]
  Player 4: [0.0011, 0.6235, 0.0036, 0.0009, 0.0016, 0.0015, 0.5767, 0.5358, 0.4948]
Trial 38:
  Player 1: [0.5886, 0.0135, 0.5894, 0.5884, 0.012, 0.5019, 0.6402, 0.6248, 0.584]
  Player 2: [0.5943, 0.0149, 0.5466, 0.5205, 0.0169, 0.4624, 0.5048, 0.5131, 0.5073]
  Player 3: [0.3711, 0.0, 0.3286, 0.2988, 0.0, 0.0235, 0.2879, 0.2398, 0.3076]
  Player 4: [0.7462, 0.0004, 0.596, 0.58, 0.0006, 0.5401, 0.5503, 0.5349, 0.4931]
Trial 39:
  Player 1: [0.5938, 0.065, 0.0537, 0.598, 0.0561, 0.6026, 0.0079, 0.0179, 0.6452]
  Player 2: [0.5976, 0.067, 0.008, 0.5224, 0.0541, 0.4968, 0.0084, 0.013, 0.6124]
  Player 3: [0.323, 0.004, 0.0098, 0.2749, 0.0705, 0.2247, 0.0004, 0.0, 0.2479]
