Method Goal Errors:
  Player 2: [0.009, 0.0557, 0.0612, 0.008, 0.016, 0.0187, 0.2255, 0.0118, 0.2154]
  Player 3: [0.0001, 0.0106, 0.0028, 0.0013, 0.0001, 0.0, 0.1726, 0.0, 0.044]
  Player 4: [0.0041, 0.0274, 0.0271, 0.0016, 0.0014, 0.0003, 0.2454, 0.0008, 0.1872]
Trial 17:
  Player 1: [0.0081, 0.2597, 0.0105, 0.2567, 0.2579, 0.054, 0.0082, 0.0491, 0.0502]
  Player 2: [0.013, 0.2492, 0.0126, 0.241, 0.235, 0.0522, 0.0084, 0.0475, 0.049]
  Player 3: [0.0, 0.1136, 0.0, 0.1578, 0.1265, 0.0022, 0.0005, 0.0001, 0.0009]
  Player 4: [0.0001, 0.295, 0.0037, 0.272, 0.2607, 0.0266, 0.004, 0.0258, 0.025]
Trial 18:
  Player 1: [0.2598, 0.2562, 0.2571, 0.2612, 0.2589, 0.2609, 0.2739, 0.0113, 0.2896]
  Player 2: [0.2548, 0.2464, 0.2456, 0.241, 0.2336, 0.2283, 0.2371, 0.0046, 0.2156]
  Player 3: [0.2425, 0.2408, 0.1712, 0.16, 0.1996, 0.2117, 0.095, 0.0, 0.0432]
  Player 4: [0.3061, 0.2959, 0.2838, 0.2694, 0.2611, 0.2345, 0.2293, 0.0005, 0.2197]
Trial 19:
  Player 1: [0.2526, 0.26, 0.2565, 0.2566, 0.0958, 0.2833, 0.2717, 0.0101, 0.0164]
  Player 2: [0.2518, 0.2501, 0.2422, 0.241, 0.0968, 0.2445, 0.2339, 0.0101, 0.0063]
  Player 3: [0.0569, 0.1365, 0.105, 0.1585, 0.0055, 0.1863, 0.1729, 0.0008, 0.0]
  Player 4: [0.3076, 0.2953, 0.2838, 0.2722, 0.0652, 0.2543, 0.2248, 0.004, 0.0001]
Trial 20:
  Player 1: [0.2595, 0.26, 0.2573, 0.0068, 0.258, 0.2613, 0.2655, 0.012, 0.2925]
  Player 2: [0.2558, 0.2504, 0.2417, 0.0067, 0.2341, 2.5385, 0.224, 0.0057, 0.2155]
